Link,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Mokobara-Backpack-Leather-Resistant-Laptop/dp/B0B7X81X69/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1685022744&sprefix=ba%2Caps%2C283&sr=8-115,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Black, Water resistant: Yes; INDUSTRY BEST BACKPACK STORAGE: 45 x 31 x 13.5 cm Dimensions, 19L Capacity, Fits upto a 16� laptop <br>', 'FLAT OPENING TECH COMPARTMENT: 5 pockets to store your iPad, adapters and other tech accessories, Padded laptop compartment with lock strap <br>', 'MOST FEATURE RICH BACKPACK: USB Port:1, Power bank not included, Front compartment: slip pockets, pen pockets, zippered pockets, Expandable body, Hidden magnetic passport/phone pocket, Luggage sleeve, Hidden expandable water bottle/umbrella pocket <br>', 'MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>', 'Lining Description: Polyester; Style Name: Casual; Strap Type: Shoulder Strap; Pattern Name: Solid; Color Name: Crypto; Age Range Description: Adult <br>']",B0B7X81X69,"['Product Dimensions :', '45 x 31 x 13.5 cm; 1.84 Kilograms', 'Date First Available :', '28 July 2022', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited', 'ASIN :', 'B0B7X81X69', 'Item model number :', 'AllWork', 'Country of Origin :', 'China', 'Department :', 'Unisex-adult', 'Manufacturer :', 'Designed By Mokobara Lifestyle Private Limited', 'Packer :', 'Mokobara Lifestyle Private Limited, Bangalore.', 'Importer :', 'Mokobara Lifestyle Private Limited, Bangalore. Customer Care: Email : hello@mokobara.com Contact no. 7975298840 (10:30AM - 5:30PM MON-FRI)', 'Item Weight :', '1 kg 840 g', 'Item Dimensions LxWxH :', '45 x 31 x 13.5 Centimeters', 'Net Quantity :', '1.00 count', 'Best Sellers Rank:', 'Customer Reviews:']",Designed By Mokobara Lifestyle Private Limited
https://www.amazon.in/SACCI-MUCCI-Allamanda-Lightweight-SM1-10_magnolia/dp/B09TDNZ88Z/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1685022744&sprefix=ba%2Caps%2C283&sr=8-116,"['Beautiful colors and carefully crafted to be functional - It has beautiful print and ample space to keep your phone, card, cash, cosmetics and other essentials you need to carry on your day out, it will give you maximum storage without compromising your style statement.', 'It is featured with adjustable strip which provides comfort & convenience while walking or travelling and top zip closure for easy opening & closing of the bag.', 'This pretty sling bag has single large compartment storage space for carrying all your daily essentials. The compartment is also featured with zippered pocket inside to keep your card and cash separate and the bag manufactured using high grade faux leather and Pure Indian Cotton Canvas material.', 'This cute trendy cross body bag is featured with wide bottom base or footed bottom with gold metal logo and fittings you can complement your contemporary look with this stylish sling/cross body bag. It is perfect handbag to carry at work or for casual and party look.', 'Handcrafted/Handprinted- Each products are unique.']",B09TDNZ88Z,"['Product Dimensions :', '20.5 x 8 x 15.5 cm; 250 Grams', 'Date First Available :', '25 February 2022', 'Manufacturer :', 'We Make Memories', 'ASIN :', 'B09TDNZ88Z', 'Item model number :', 'SM-06', 'Country of Origin :', 'India', 'Department :', 'Women', 'Manufacturer :', 'We Make Memories', 'Item Weight :', '250 g', 'Item Dimensions LxWxH :', '20.5 x 8 x 15.5 Centimeters', 'Net Quantity :', '1.00 Bag', 'Included Components :', 'Sling Bag', 'Best Sellers Rank:', 'Customer Reviews:']",We Make Memories
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzA5MDk2NjkyMDgyOTE0OjE2ODUwMjI3NDQ6c3BfYnRmOjIwMTE1OTU1NTU2NDk4OjowOjo&url=%2Fuppercase-Backpack-2500EBP1-resistant-sustainable%2Fdp%2FB0BTDB674X%2Fref%3Dsr_1_117_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022744%26sprefix%3Dba%252Caps%252C283%26sr%3D8-117-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"['Care Instructions: Wipe with Damp Cloth', 'Handcrafted with care and made up of premium quality robust material, Wrinkle free bag and 3x more water resistant with Rainproof zippers', 'Right sized with sturdy stitching; Dimension: (30.5 cm x 16.2 cm x 46cm); Warranty: 750 days international warranty; Trolley sleeve to securely place the bags on the luggage', 'GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596)', 'Padded laptop compartment fits up to 15�, Back padding with Air mesh', 'Front access pocket for you to easily carry important small items with two bottle holders on the sides, Pocket on the top gives you easy access to your sunglasses or wallet']",B0BTDB674X,"['Product Dimensions :', '16.2 x 30.5 x 46 cm; 600 Grams', 'Date First Available :', '30 January 2023', 'Manufacturer :', 'Acefour Accessories Pvt. Ltd.', 'ASIN :', 'B0BTDB674X', 'Item model number :', '2500EBP1BLK', 'Country of Origin :', 'India', 'Department :', 'Unisex-adult', 'Manufacturer :', 'Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care: Email : customercare@uppercase.co.in & Contact no. +91 8691 800 800', 'Packer :', 'Acefour Accessories Pvt. Ltd.', 'Item Weight :', '600 g', 'Item Dimensions LxWxH :', '16.2 x 30.5 x 46 Centimeters', 'Net Quantity :', '1.00 count', 'Best Sellers Rank:', 'Customer Reviews:']",Acefour Accessories Pvt. Ltd.
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NzA5MDk2NjkyMDgyOTE0OjE2ODUwMjI3NDQ6c3BfYnRmOjIwMTA2Njc2MjMyNTk4OjowOjo&url=%2FPolice-Polyester-Laptop-Spec-Backpack%2Fdp%2FB07ZB8NWTZ%2Fref%3Dsr_1_118_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022744%26sprefix%3Dba%252Caps%252C283%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"['Care Instructions: Dry Clean Only', 'PRODUCT FEATURES: It is Lightweight and comfortable to carry with adjustable padded straps. This Backpack has decent capacity to store essentials with inside zipper pockets to put your private or valuable items. It also has Zipper closure for handy access. It is perfect for business, travelling, meeting, shopping and daily use.<br>', 'CRAFTSMANSHIP: Each Police backpack is aesthetically designed and hand crafted by expert smiths to ensure consistent superior quality and high value for customers.<br>', 'LAPTOP COMPARTMENT: Include Padded laptop compartment to ensure your laptop is safe. It is ideal for 15"" Laptop.<br>', 'Warranty Type:Manufacturer, ; months manufacturing Warranty on Manufacturing Defects only.<br>', 'Compartment Description: Up To 15 Inches; Color Name: Navy,Black; Age Range Description: Adult; Water Resistance Level: Water Resistant; Style Name: Casual; Pattern Name: Solid<br>']",B07ZB8NWTZ,"['Product Dimensions :', '34 x 18 x 55 cm; 560 Grams', 'Date First Available :', '19 October 2019', 'Manufacturer :', 'Torero Corporation Pvt Ltd', 'ASIN :', 'B07ZB8NWTZ', 'Item model number :', 'PTO022671_5-5', 'Country of Origin :', 'India', 'Department :', 'Unisex-adult', 'Manufacturer :', 'Torero Corporation Pvt Ltd, S22, EKTP Phase 3, Kasba Industrial Estate, Sector G, East Kolkata Twp, Kolkata, West Bengal 700107, Email- customercare@torerocorp.com', 'Packer :', 'S22, EKTP Phase 3, Kasba Industrial Estate, Sector G, East Kolkata Twp, Kolkata, West Bengal 700107, Email- customercare@torerocorp.com', 'Item Weight :', '560 g', 'Item Dimensions LxWxH :', '34 x 18 x 55 Centimeters', 'Net Quantity :', '1 Count', 'Generic Name :', 'Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",Torero Corporation Pvt Ltd
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAyMzgzNzg1OTk3MDMyOjE2ODUwMjI3NTY6c3BfYXRmX25leHQ6MjAwNzA2ODI5MzM0MDM6OjA6Og&url=%2FWenger-ESSENTIAL-Backpack-Grey-Black%2Fdp%2FB07DKM6582%2Fref%3Dsr_1_113_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022756%26sprefix%3Dba%252Caps%252C283%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['Fit Type: Regular', ""Laptop & Tablet Pocket: Padded 16'' laptop compartment & dedicated 10'' tablet pocket. Keep your laptop & tablet secure in its own convenient pocket."", 'Comprehensive Features: An integrated SmartOrg pocket that safely stores phone & laptop cords for easy use & access. Ideal for commuting & traveling. The front zippered pocket stores your essentials for easy access & side pockets for a water bottle or an umbrella.', 'Optimum Comfort with Functionality: Adjustable shoulder straps for maximum comfort. Air-flow back padding allows for air circulation to keep you cool.', 'Dimensions & Material: Size 25 x 34 x 45 cm Capacity 20 l Material Polyester', '5 YEAR WENGER WARRANTY: Our products undergo strict quality controls & rigorous testing standards. Nevertheless, should you encounter a problem with your product, we are offering you a 5-year warranty.']",B07DKM6582,"['Product Dimensions :', '36 x 51 x 8.6 cm; 1.06 Kilograms', 'Date First Available :', '15 July 2021', 'Manufacturer :', 'Wenger', 'ASIN :', 'B07DKM6582', 'Item model number :', '604430', 'Country of Origin :', 'China', 'Department :', 'Unisex-adult', 'Manufacturer :', 'Wenger, Victorinox India Pvt. Ltd - +91 22 62628888', 'Packer :', 'Victorinox India Pvt. Ltd - +91 22 62628888', 'Importer :', 'Victorinox India Pvt. Ltd - +91 22 62628888', 'Item Weight :', '1 kg 60 g', 'Item Dimensions LxWxH :', '36 x 51 x 8.6 Centimeters', 'Net Quantity :', '1.00 count', 'Generic Name :', 'Laptop Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",Wenger
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAyMzgzNzg1OTk3MDMyOjE2ODUwMjI3NTY6c3BfYXRmX25leHQ6MjAwMzYzNjgwNDg4OTg6OjA6Og&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_114_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685022756%26sprefix%3Dba%252Caps%252C283%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"['FUNCTIONALITY WITH STYLE: The Wenger 17.5"" ScanSmart Laptop Backpack allows you to breeze through airport security with ease as it offers superior protection for your laptop at airport security controls and a dedicated tablet pocket. Travel with confidence with your valuable items securely stored in your well-built backpack.', 'OPTIMUM COMFORT: Reinforced soft-grip grab handle for easy carrying. The Airflow back padding keeps wearer cool. The Shock-absorbing shoulder straps provides maximum comfort. Plethora of features to make you a distinguished traveler.', 'COMPREHENSIVE FEATURES: An ample main compartment integrates a mesh adapters zip pocket for cords, chargers and other tech accessories. While weaving through airport traffic, grab a cool drink from its side zip pockets. Featuring a convenient front pocket and an organizer compartment with multiple divider pockets, leave your MetroCard, smartphone, and supplies ready whenever you are.', 'TECHNICAL SPECIFICATIONS: Dimensions: 46 x 24 x 35 cm Weight: 0.9 kg Capacity: 30 L', '5 YEAR WENGER WARRANTY: Our products undergo strict quality controls & rigorous testing standards. Nevertheless, should you encounter a problem with your product, we are offering you a 5-year warranty.']",B09V1GJ7D6,"['Product Dimensions :', '24 x 35 x 46 cm; 900 Grams', 'Date First Available :', '7 March 2022', 'Manufacturer :', 'Victorinox', 'ASIN :', 'B09V1GJ7D6', 'Item model number :', '612014', 'Country of Origin :', 'China', 'Department :', 'Unisex-adult', 'Manufacturer :', 'Victorinox, Victorinox India Pvt. Ltd - +91 22 62628888', 'Packer :', 'Victorinox India Pvt. Ltd - +91 22 62628888', 'Importer :', 'Victorinox India Pvt. Ltd - +91 22 62628888', 'Item Weight :', '900 g', 'Item Dimensions LxWxH :', '24 x 35 x 46 Centimeters', 'Net Quantity :', '1 Count', 'Generic Name :', 'Laptop Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",Victorinox
https://www.amazon.in/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/ref=sr_1_115?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-115,"['Capicity: 21 Litres, Weight: 0.4kg; Dimensions: 45cmX29cmX16cm; Outer Material: Polyester; Inner Material: Polyester<br>', 'Water Repellent: Yes; Laptop Compartment: Yes ; Compartments: 2,one front pocket to hold essentials and A mesh stash pocket on one side to accommodate a drinking bottle & other accessories.<br>', 'Utility: Office, College, School, Camping, Weekend trip, Day trip<br>', 'Accessories shown in the picture are not part of the bag.<br>', 'Closure Type: Zipper; Strap Type: Adjustable; Age Range Description: Kid; Warranty Description: No Warranty; Style Name: Daypack Backpacks; Color Name: Blu-Wht; Water Resistance Level: Water Resistant<br>']",B07GXYHFCY,"['Is Discontinued By Manufacturer :', 'No', 'Product Dimensions :', '16 x 29 x 45 cm; 290 Grams', 'Date First Available :', '28 August 2018', 'Manufacturer :', 'Rushi Enterprise', 'ASIN :', 'B07GXYHFCY', 'Item model number :', 'CLASY-SKY BLU', 'Country of Origin :', 'India', 'Department :', 'Unisex Kids', 'Manufacturer :', 'Rushi Enterprise, Rushi Enterprise, Gujarat Amreli (INDIA)-365601 Mo- 7016045876', 'Packer :', 'Rushi Enterprise, Gujarat Amreli (INDIA)-365601 Mo- 7016045876', 'Item Weight :', '290 g', 'Item Dimensions LxWxH :', '16 x 29 x 45 Centimeters', 'Net Quantity :', '1 Count', 'Included Components :', 'Laptop School Backpack', 'Generic Name :', 'School Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",No
https://www.amazon.in/FUR-JADEN-Weekender-Backpack-Compartment/dp/B0BZ4XH8H5/ref=sr_1_116?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-116,"['Care Instructions: Wipe with Damp Cloth', 'Style: Stay organized all day with this durable and lightweight backpack from Fur Jaden. This 35L large sized weekender back pack is a stylish and functional accessory for men & women. Suitable for working professionals, college and school.', 'USB Charing Port: This uber cool travel weekended laptop backpack comes with an inbuilt charging system which helps you charge your devices on the go. All you need to do is connect your power bank to the wire given inside the bag and while on the go, connect your phone charging cable to the USB socket on the bag. This helps free your hands/ pockets of bulky power banks.', 'Ergonomic Design: This large sized backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.', 'Dimension: 50 CM (L) x 30 CM (W) x 22 CM (D). Storage Capacity: 35L. Weight: 700 Grams', 'Warranty: 1 Year Manufacturer Warranty']",B0BZ4XH8H5,"['Product Dimensions :', '22 x 32 x 50 cm; 700 Grams', 'Date First Available :', '21 March 2023', 'Manufacturer :', 'FUR JADEN', 'ASIN :', 'B0BZ4XH8H5', 'Item model number :', 'BM82A', 'Country of Origin :', 'India', 'Department :', 'Unisex-adult', 'Manufacturer :', 'FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002', 'Packer :', 'Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002', 'Item Weight :', '700 g', 'Item Dimensions LxWxH :', '22 x 32 x 50 Centimeters', 'Net Quantity :', '1.00 count', 'Generic Name :', 'Laptop Backpack', 'Best Sellers Rank:', 'Customer Reviews:']",FUR JADEN
https://www.amazon.in/Impulse-rucksack-75-backpack-trekking/dp/B09T9XDQ99/ref=sr_1_117?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-117,[],B09T9XDQ99,[],FUR JADEN
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_118?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-118,[],B09VCHV6T5,[],FUR JADEN
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_119?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-119,"['Care Instructions: Wipe with Damp Cloth', 'This business laptop backpack design with separate laptop compartment to hold 15.6 Inch Laptop as well as 15 Inch,14 Inch and 13 Inch Macbook/Laptop. 2 spacious packing compartments roomy for iPad,mouse,charger,binders,books,clothes,ect. Front compartment with many pockets, pen pockets and key fob hook, make your items organized and easier to find.', 'Night Vision Reflective Design: night vision reflective material in the front of the bag,it would be noticed easily while you are running or bicycling at night, keeping you safe.', 'USB PORT-With outside USB charger and inside charging cable ,this usb backpack offers you a more convenient way to charge your phone/electronic device while walking. Please kindly noted that usb charging port only offers an easy access to charge, this backpack do not provide power itself.', 'Superior Material&Solid: Made with durable, Water resistant Polyester to withstand harsh conditions and easy to clea makes this backpack simple but look stylish. Perfect for college school, business trips, hiking, camping, office work and everyday use.']",B09H7PK5ML,"['Product Dimensions :', '43 x 30 x 12 cm; 620 Grams', 'Date First Available :', '17 June 2021', 'Manufacturer :', '1', 'ASIN :', 'B09H7PK5ML', 'Item part number :', 'THANTI-1', 'Country of Origin :', 'India', 'Department :', 'Unisex-adult', 'Manufacturer :', '1', 'Item Weight :', '620 g', 'Item Dimensions LxWxH :', '43 x 30 x 12 Centimeters', 'Best Sellers Rank:', 'Customer Reviews:']",1
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPVD964/ref=sr_1_120?crid=2M096C61O4MLT&keywords=bags&qid=1685022756&sprefix=ba%2Caps%2C283&sr=8-120,"['Material: Water Resistant Light-Weight Polyester<br>', 'Compartments: 2 with padding; Laptop Size: 15.6 inch and below<br>', 'Dimensions: LxWxH - 12.5 x 7.5 x 19 inches<br>', 'Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders<br>', 'Closure Type: Zipper<br>']",B09TPVD964,"['Product Dimensions :', '32 x 20 x 47 cm; 530 Grams', 'Date First Available :', '1 March 2022', 'Manufacturer :', 'ADISA', 'ASIN :', 'B09TPVD964', 'Item model number :', 'BP041', 'Country of Origin :', 'India', 'Department :', 'Men', 'Manufacturer :', 'ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com', 'Packer :', 'ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com', 'Item Weight :', '530 g', 'Item Dimensions LxWxH :', '32 x 20 x 47 Centimeters', 'Net Quantity :', '1.00 count', 'Included Components :', 'Laptop backpack only', 'Generic Name :', 'Laptop backpack', 'Best Sellers Rank:', 'Customer Reviews:']",ADISA
